# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung' 

LOGGER_INFO_BEGIN
{info:{board_id:5,id_str:'STRATO4 Version 1.4',serial:'1638',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'4'},sw_version:{v_ma:'2',v_mi:'3',v_pa:'0',v_info:'STD',bt_t:'11:08:35',bt_d:'Oct 13 2023'}}}
LOGGER_INFO_END
CSV_DATA_SECTION_BEGIN
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
15446.486;15445.832;2026-09-01T11:33:51.0Z;3;49.8455614;8.8941195;1.8;181.9;0.1;9;229.5;21.8;32.6;31.8;1002.5;40.09;0.57;8.58;3.28;5.05;0.443;0.413;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15448.486;15447.841;2026-09-01T11:33:53.0Z;3;49.8455621;8.8941172;1.8;182.0;0.1;9;229.6;21.8;32.5;31.7;1002.6;40.99;0.57;8.57;3.27;5.04;0.442;0.413;0.511;1;0.000;1;0.000;0;0.002;0;0.002
15450.486;15449.850;2026-09-01T11:33:55.0Z;3;49.8455616;8.8941180;1.8;182.1;0.2;9;229.8;22.0;32.5;31.7;1002.5;40.26;0.59;8.58;3.28;5.04;0.442;0.413;0.511;1;0.000;1;0.000;0;0.002;0;0.002
15452.486;15451.860;2026-09-01T11:33:57.0Z;3;49.8455622;8.8941201;1.8;181.8;0.5;9;229.5;21.9;32.5;31.7;1002.5;41.13;0.60;8.58;3.28;5.05;0.443;0.413;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15454.486;15453.869;2026-09-01T11:33:59.0Z;3;49.8455615;8.8941206;1.8;181.9;0.4;9;229.5;21.9;32.4;31.6;1002.6;42.64;0.58;8.58;3.28;5.04;0.442;0.413;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15456.486;15455.877;2026-09-01T11:34:01.0Z;3;49.8455616;8.8941199;1.8;182.1;0.1;9;229.7;21.9;32.5;31.6;1002.5;42.63;0.58;8.58;3.28;5.05;0.443;0.414;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15458.486;15457.886;2026-09-01T11:34:03.0Z;3;49.8455621;8.8941219;1.8;182.0;0.4;9;229.6;21.9;32.5;31.6;1002.4;43.66;0.57;8.57;3.27;5.05;0.442;0.413;0.511;1;0.000;1;0.000;0;0.002;0;0.002
15460.486;15459.895;2026-09-01T11:34:05.0Z;3;49.8455634;8.8941221;1.8;181.6;0.1;9;229.2;21.8;32.4;31.6;1002.7;45.09;0.57;8.58;3.28;5.05;0.443;0.413;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15462.486;15461.905;2026-09-01T11:34:07.0Z;3;49.8455624;8.8941225;1.8;182.3;0.2;9;230.0;21.9;32.5;31.7;1002.6;45.38;0.55;8.57;3.27;5.04;0.442;0.413;0.511;1;0.000;1;0.000;0;0.002;0;0.002
15464.486;15463.914;2026-09-01T11:34:09.0Z;3;49.8455618;8.8941242;1.8;183.0;0.2;9;230.6;21.9;32.4;31.7;1002.6;44.87;0.53;8.57;3.27;5.04;0.443;0.413;0.513;1;0.000;1;0.000;0;0.002;0;0.002
15466.486;15465.923;2026-09-01T11:34:11.0Z;3;49.8455620;8.8941241;1.8;182.9;0.0;9;230.6;22.0;32.4;31.7;1002.5;43.21;0.55;8.57;3.27;5.04;0.444;0.413;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15468.486;15467.933;2026-09-01T11:34:13.0Z;3;49.8455617;8.8941239;1.8;183.0;0.3;9;230.7;21.9;32.5;31.6;1002.6;42.06;0.57;8.57;3.27;5.04;0.445;0.413;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15470.486;15469.941;2026-09-01T11:34:15.0Z;3;49.8455622;8.8941233;1.8;182.7;0.0;9;230.4;22.0;32.2;31.5;1002.5;40.74;0.55;8.57;3.27;5.04;0.445;0.413;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15472.486;15471.950;2026-09-01T11:34:17.0Z;3;49.8455607;8.8941245;1.8;182.5;0.4;9;230.1;22.0;32.1;31.5;1002.4;39.91;0.56;8.57;3.27;5.04;0.445;0.413;0.512;1;0.000;1;0.000;0;0.002;0;0.002
15474.486;15473.959;2026-09-01T11:34:19.0Z;3;49.8455609;8.8941241;1.8;182.5;0.1;9;230.2;22.0;32.0;31.4;1002.4;38.79;0.56;8.57;3.27;5.04;0.444;0.413;0.513;1;0.000;1;0.000;0;0.002;0;0.002
15476.487;15475.968;2026-09-01T11:34:21.0Z;3;49.8455617;8.8941233;1.8;182.8;0.4;9;230.5;22.0;31.9;31.4;1002.6;38.41;0.55;8.58;3.28;5.05;0.445;0.413;0.513;1;0.000;1;0.000;0;0.002;0;0.002
15478.486;15477.977;2026-09-01T11:34:23.0Z;3;49.8455618;8.8941230;1.8;182.9;0.4;9;230.5;22.0;31.9;31.5;1002.5;39.00;0.57;8.58;3.28;5.05;0.445;0.413;0.513;1;0.000;1;0.000;0;0.002;0;0.002
15480.486;15479.986;2026-09-01T11:34:25.0Z;3;49.8455617;8.8941230;1.8;182.6;0.2;9;230.3;22.0;31.9;31.4;1002.7;38.64;0.57;8.58;3.28;5.04;0.445;0.413;0.513;1;0.000;1;0.000;0;0.002;0;0.002
